EGAN00001068971	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.263639	0.487129	0.186274	0.062928
EGAN00001068972	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.269294	0.467740	0.206527	0.056409
EGAN00001068973	Niger-Congo_Bantu_South	0.000010	0.000010	0.002251	0.260539	0.450899	0.236893	0.049398
EGAN00001068974	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.252631	0.464285	0.223417	0.059637
EGAN00001068975	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.303336	0.439372	0.237610	0.019651
EGAN00001069124	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.250104	0.427903	0.263399	0.058564
EGAN00001069125	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.238377	0.445332	0.240713	0.075548
EGAN00001069126	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.236008	0.458405	0.248532	0.057025
EGAN00001069127	Niger-Congo_Bantu_South	0.000010	0.000010	0.000896	0.261220	0.426846	0.235734	0.075285
EGAN00001069128	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.240493	0.480082	0.222921	0.056474
EGAN00001069129	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.244903	0.455987	0.238178	0.060901
EGAN00001069130	Niger-Congo_Bantu_South	0.000010	0.000010	0.000397	0.261268	0.439226	0.236383	0.062706
EGAN00001069131	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.233011	0.467520	0.230456	0.068983
EGAN00001069132	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.247189	0.431948	0.235315	0.085518
EGAN00001069133	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.253682	0.455431	0.208812	0.082045
EGAN00001069134	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.247676	0.464329	0.232003	0.055962
EGAN00001069135	Niger-Congo_Bantu_South	0.000010	0.000010	0.002313	0.249271	0.456266	0.248835	0.043295
EGAN00001069136	Niger-Congo_Bantu_South	0.001187	0.000010	0.002216	0.252685	0.450078	0.224401	0.069424
EGAN00001069137	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.250528	0.451280	0.212178	0.085985
EGAN00001069138	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.253368	0.435406	0.237133	0.074063
EGAN00001069139	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.223272	0.441338	0.280849	0.054511
EGAN00001069140	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.238401	0.457645	0.251842	0.052083
EGAN00001069141	Niger-Congo_Bantu_South	0.159559	0.000010	0.000010	0.176059	0.380362	0.214126	0.069874
EGAN00001069142	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.212050	0.484133	0.230166	0.073621
EGAN00001069143	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.263184	0.449809	0.226739	0.060238
EGAN00001069144	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.264543	0.442143	0.234655	0.058629
EGAN00001069145	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.276090	0.446491	0.241668	0.035721
EGAN00001069146	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.246033	0.450252	0.241814	0.061871
EGAN00001069147	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.240571	0.454764	0.229799	0.074836
EGAN00001069148	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.258149	0.433451	0.239804	0.068566
EGAN00001069149	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.265892	0.428507	0.236660	0.068910
